sentence_id,rater_id,sentence,direction,modifier_category,tone_label,distance_cm,x_m,y_m,amplitude,radius
s1390,rater_2,"alright, can you adjust the handle smoothly over right a bit relative to where it is now",right,slightly,gentle,5.0,0.03944525749452095,0.009469977939516414,7.473580895586293,11.065968681773587
s1390,rater_3,"alright, can you adjust the handle smoothly over right a bit relative to where it is now",right,slightly,gentle,5.0,0.05580684357434201,0.007740620410471696,6.734669734836344,13.0934251187884
s1391,rater_1,"so, adjust the bar some backward please.",back,moderately,neutral,10.0,0.01274355183241453,-0.10417108923981275,8.069286298239891,13.56534482861885
s1391,rater_2,"so, adjust the bar some backward please.",back,moderately,neutral,10.0,-0.020122513902899018,-0.1032913284068696,10.77080890363115,9.66791044977803
s1391,rater_3,"so, adjust the bar some backward please.",back,moderately,neutral,10.0,0.010755505440609261,-0.08945704194899166,8.887567731362576,11.289075113049268
s1392,rater_1,"hey, please bring it ahead, some aggressively",forward,moderately,harsh,10.0,0.0067304672963344895,0.10171732584512835,7.963493265534228,10.992670694576251
s1392,rater_2,"hey, please bring it ahead, some aggressively",forward,moderately,harsh,10.0,-0.012808758459986786,0.0984628396999618,8.632509089168055,6.827257876346143
s1392,rater_3,"hey, please bring it ahead, some aggressively",forward,moderately,harsh,10.0,-0.008797909576556705,0.103077757947657,10.213378028004724,8.999956926875972
s1393,rater_1,"so, I'd like you to pull the bar gently to the back right.",back right,moderately,gentle,10.0,0.07294806548137518,-0.06523233998835191,5.803855073914951,17.766023809418783
s1393,rater_2,"so, I'd like you to pull the bar gently to the back right.",back right,moderately,gentle,10.0,0.05787087030088954,-0.07021890332533175,10.376065776692055,9.978271902313613
s1393,rater_3,"so, I'd like you to pull the bar gently to the back right.",back right,moderately,gentle,10.0,0.07141372233491076,-0.06460957217467052,7.735681833392052,13.002340458090595
s1394,rater_1,"hey, please slide this handle decisively backward for me.",back,a_lot,harsh,20.0,-4.600092531842792e-05,-0.20539303440267573,14.883641009507896,12.940638715269447
s1394,rater_2,"hey, please slide this handle decisively backward for me.",back,a_lot,harsh,20.0,-0.014340427964188003,-0.20128797212806757,20.852088781496832,9.90798608138351
s1394,rater_3,"hey, please slide this handle decisively backward for me.",back,a_lot,harsh,20.0,0.0011537947190938785,-0.18203650911280533,14.402462020530347,9.962231445620038
s1395,rater_1,"okay, move it diagonally back-right pretty far quickly from its current position thanks.",back right,a_lot,harsh,20.0,0.1404068522331464,-0.14963142169053278,13.98990053295102,9.69260637288959
s1395,rater_2,"okay, move it diagonally back-right pretty far quickly from its current position thanks.",back right,a_lot,harsh,20.0,0.11533350775482887,-0.1359938355585836,20.132151857708145,9.936332508952649
s1395,rater_3,"okay, move it diagonally back-right pretty far quickly from its current position thanks.",back right,a_lot,harsh,20.0,0.14894434569652526,-0.12995171158415825,16.938044637945872,6.9862647298451055
s1396,rater_1,"so, I'd like you to slide the handle decisively to the right if possible.",right,slightly,harsh,5.0,0.05562542911168275,-0.010027858885373674,6.7052517056931435,11.640672815586374
s1396,rater_2,"so, I'd like you to slide the handle decisively to the right if possible.",right,slightly,harsh,5.0,0.047987015487331454,-0.007642727879738561,9.449604159261815,6.366106259119468
s1396,rater_3,"so, I'd like you to slide the handle decisively to the right if possible.",right,slightly,harsh,5.0,0.04619239675525609,0.0037697675136458084,8.435251760022272,9.336734996843067
s1397,rater_1,"okay, I want you to push it diagonally forward-right, slightly without jerking right now.",forward right,slightly,gentle,5.0,0.03593601195287065,0.02821331434703239,6.159782679694902,13.588927326973806
s1397,rater_2,"okay, I want you to push it diagonally forward-right, slightly without jerking right now.",forward right,slightly,gentle,5.0,0.017179939161721412,0.03691832330756324,6.946442107267911,11.039726610110542
s1397,rater_3,"okay, I want you to push it diagonally forward-right, slightly without jerking right now.",forward right,slightly,gentle,5.0,0.029388196567481463,0.03377712081252821,5.937799600711585,14.278555662035043
s1398,rater_1,"hey, push this handle left, a medium amount without jerking for me.",left,moderately,gentle,10.0,-0.08814181217762355,-0.000482310214782295,7.644702075097824,14.681874165384786
s1398,rater_2,"hey, push this handle left, a medium amount without jerking for me.",left,moderately,gentle,10.0,-0.09976503285767457,0.009132876881120877,11.750626829184196,9.014297119193092
s1398,rater_3,"hey, push this handle left, a medium amount without jerking for me.",left,moderately,gentle,10.0,-0.08796895359982257,-0.0024830999203627603,9.880163351389239,16.385594209499207
s1399,rater_1,"okay, can you shift the handle ahead-left from the current spot please.",forward left,no_modifier,neutral,15.0,-0.10504955890229574,0.10932859144899519,9.61420645391802,15.889747088987324
s1399,rater_2,"okay, can you shift the handle ahead-left from the current spot please.",forward left,no_modifier,neutral,15.0,-0.11671895878606796,0.11507342329834407,9.213678967974944,8.053403912452339
s1399,rater_3,"okay, can you shift the handle ahead-left from the current spot please.",forward left,no_modifier,neutral,15.0,-0.08740066431598724,0.1024140498321195,10.393363926166243,9.092403346249622
s1400,rater_1,"hey, I want you to adjust the grip backward",back,slightly,neutral,5.0,0.0021013037214541604,-0.045031396820037546,6.021774557593617,12.442276235663511
s1400,rater_2,"hey, I want you to adjust the grip backward",back,slightly,neutral,5.0,-0.008973510048159397,-0.05387128201363791,7.0753630921477,9.112861490114234
s1400,rater_3,"hey, I want you to adjust the grip backward",back,slightly,neutral,5.0,0.013904085263928919,-0.04562154606644375,7.0205401948289134,12.524444303748952
s1401,rater_1,"alright, shift the handle over right for me.",right,moderately,neutral,10.0,0.10342853836721215,-0.002044599343639319,10.356491179820802,13.650753354045559
s1401,rater_2,"alright, shift the handle over right for me.",right,moderately,neutral,10.0,0.09146014110258392,0.011927316303721546,9.497828674379289,10.250271081306934
s1401,rater_3,"alright, shift the handle over right for me.",right,moderately,neutral,10.0,0.11644723086199171,0.021146138691257935,9.079238782214649,10.140953779346566
s1402,rater_1,can you adjust the grip gently toward the left please.,left,moderately,gentle,10.0,-0.09757263178689264,-0.0073758776501091396,8.362549609668694,13.146501983621377
s1402,rater_2,can you adjust the grip gently toward the left please.,left,moderately,gentle,10.0,-0.12002764520591593,0.002804341247769975,10.953177322826301,11.013130758450188
s1402,rater_3,can you adjust the grip gently toward the left please.,left,moderately,gentle,10.0,-0.09507353856077355,-0.0032352166882524858,8.133804414646589,11.985802965138026
s1403,rater_1,"so, move this handle softly to the right please.",right,slightly,gentle,5.0,0.058565012164097964,-0.0043552683725976175,6.280098209234989,15.640956847743674
s1403,rater_2,"so, move this handle softly to the right please.",right,slightly,gentle,5.0,0.04134769996651384,-0.0032813173361546676,7.925938828993136,10.000052068987406
s1403,rater_3,"so, move this handle softly to the right please.",right,slightly,gentle,5.0,0.04872823844848775,0.005226492657297004,5.841867530811019,14.629611370900982
s1404,rater_1,"so, I want you to push it smoothly right if possible.",right,slightly,gentle,5.0,0.06450132308348769,0.005902345932500006,4.962406834968261,14.091619954107726
s1404,rater_2,"so, I want you to push it smoothly right if possible.",right,slightly,gentle,5.0,0.045903398193057596,-0.006424043688535513,8.129271311701249,11.1265925362941
s1404,rater_3,"so, I want you to push it smoothly right if possible.",right,slightly,gentle,5.0,0.047884364780929306,0.003198410437866156,6.891804169755248,12.567850107075524
s1405,rater_1,"so, could you pull it back-right, a medium amount now if possible.",back right,moderately,neutral,10.0,0.06942425705929252,-0.06794400689681643,8.549061126641273,12.296827154497793
s1405,rater_2,"so, could you pull it back-right, a medium amount now if possible.",back right,moderately,neutral,10.0,0.058147885005250366,-0.05404911405469211,11.688651590902927,8.585628164170917
s1405,rater_3,"so, could you pull it back-right, a medium amount now if possible.",back right,moderately,neutral,10.0,0.07608261962392115,-0.06512726712131714,9.288514583817163,9.615231185554137
s1406,rater_1,could you slide the bar backward thanks.,back,slightly,neutral,5.0,0.002296050998205594,-0.06157430807698831,6.176403761425103,11.402586998646024
s1406,rater_2,could you slide the bar backward thanks.,back,slightly,neutral,5.0,0.0019617065730104933,-0.031817599850756474,8.729837327939554,8.333258752433105
s1406,rater_3,could you slide the bar backward thanks.,back,slightly,neutral,5.0,0.0022637497868538614,-0.04170570390202883,8.063973075504189,11.207432242522922
s1407,rater_1,"hey, could you nudge this handle backward thanks.",back,moderately,neutral,10.0,0.008174057842830951,-0.10345716902446755,9.060563614156713,13.164852675152288
s1407,rater_2,"hey, could you nudge this handle backward thanks.",back,moderately,neutral,10.0,-0.0176024182740808,-0.09734068794763605,12.9263293940168,9.551948297992164
s1407,rater_3,"hey, could you nudge this handle backward thanks.",back,moderately,neutral,10.0,0.005454580684764791,-0.0932982677218883,9.815650014805328,9.829079861607358
s1408,rater_1,"okay, could you adjust this handle quite a bit toward the rear quickly from the current spot",back,a_lot,harsh,20.0,-0.0011140027350853854,-0.19957769244740756,12.90217864745522,13.852214858399332
s1408,rater_2,"okay, could you adjust this handle quite a bit toward the rear quickly from the current spot",back,a_lot,harsh,20.0,-0.012408688076001002,-0.20059274253791134,22.430506555174144,7.555926374758265
s1408,rater_3,"okay, could you adjust this handle quite a bit toward the rear quickly from the current spot",back,a_lot,harsh,20.0,0.009847968579063553,-0.1926160163647541,12.921820955193866,10.006881021209427
s1409,rater_1,"I'd like you to adjust the grip to the back right, a little.",back right,slightly,neutral,5.0,0.0474808672639496,-0.039745980736097974,6.593338860584843,11.221852414600317
s1409,rater_2,"I'd like you to adjust the grip to the back right, a little.",back right,slightly,neutral,5.0,0.02167619498472126,-0.030470510055948828,7.285306494814642,8.228257331952959
s1409,rater_3,"I'd like you to adjust the grip to the back right, a little.",back right,slightly,neutral,5.0,0.03513550965734365,-0.027422892273349927,6.967486660207974,9.40154628321543
s1410,rater_1,I want you to slide the bar to the back left a standard amount as soon as possible for me.,back left,no_modifier,neutral,15.0,-0.10185373092858167,-0.109084980986208,9.11745413852332,13.436795816380393
s1410,rater_2,I want you to slide the bar to the back left a standard amount as soon as possible for me.,back left,no_modifier,neutral,15.0,-0.11278763857164192,-0.11835118088600068,12.45204942770002,9.309706533440565
s1410,rater_3,I want you to slide the bar to the back left a standard amount as soon as possible for me.,back left,no_modifier,neutral,15.0,-0.10270769236307423,-0.0991755125754474,9.514889057974818,11.627879717393325
s1411,rater_1,"alright, please pull the bar back and right, smoothly right now for me.",back right,no_modifier,gentle,15.0,0.1070634829710396,-0.1145796402394045,8.152674584029414,15.96776241080737
s1411,rater_2,"alright, please pull the bar back and right, smoothly right now for me.",back right,no_modifier,gentle,15.0,0.11099797340445215,-0.11055716923610567,12.619831945203073,9.879918850380236
s1411,rater_3,"alright, please pull the bar back and right, smoothly right now for me.",back right,no_modifier,gentle,15.0,0.10583622786938231,-0.0871693048437999,8.546971959783077,12.697470876194464
s1412,rater_1,"okay, I want you to adjust the handle smoothly backward if possible.",back,slightly,gentle,5.0,0.000609940907751132,-0.05333316394179489,5.052604316686016,14.708169170061424
s1412,rater_2,"okay, I want you to adjust the handle smoothly backward if possible.",back,slightly,gentle,5.0,-0.01234157156753902,-0.03669779023470304,8.288713475587148,9.597705800685336
s1412,rater_3,"okay, I want you to adjust the handle smoothly backward if possible.",back,slightly,gentle,5.0,0.007431139577109374,-0.03138990986362841,6.722155486118729,12.915838573467889
s1413,rater_1,"okay, adjust the grip back-right a normal amount without jerking for me.",back right,no_modifier,gentle,15.0,0.12009068499330251,-0.10399999042352871,9.91787342774319,12.106563481152685
s1413,rater_2,"okay, adjust the grip back-right a normal amount without jerking for me.",back right,no_modifier,gentle,15.0,0.09360892471754922,-0.092172961216672,12.60072366447106,8.620407913362826
s1413,rater_3,"okay, adjust the grip back-right a normal amount without jerking for me.",back right,no_modifier,gentle,15.0,0.10591638306773478,-0.10611379535218343,10.507124197479603,12.930575521723627
s1414,rater_1,"alright, I'd like you to pull the handlebar without jerking to the back right for me.",back right,a_lot,gentle,20.0,0.15470921403022267,-0.1547561961227363,13.302268434368669,17.896114946886478
s1414,rater_2,"alright, I'd like you to pull the handlebar without jerking to the back right for me.",back right,a_lot,gentle,20.0,0.13252429464954005,-0.1428640017573205,13.512913973974692,10.045989053946073
s1414,rater_3,"alright, I'd like you to pull the handlebar without jerking to the back right for me.",back right,a_lot,gentle,20.0,0.15165788220789536,-0.12360690963543193,10.84130704991248,11.543249498192402
s1415,rater_1,"alright, slide the bar diagonally forward-left from its current position when you can please.",forward left,no_modifier,neutral,15.0,-0.10516181622027947,0.10541877744350936,10.574265255089502,12.608525778177865
s1415,rater_2,"alright, slide the bar diagonally forward-left from its current position when you can please.",forward left,no_modifier,neutral,15.0,-0.11571535608202906,0.11200365643935463,12.48386227771994,9.507612317934676
s1415,rater_3,"alright, slide the bar diagonally forward-left from its current position when you can please.",forward left,no_modifier,neutral,15.0,-0.11137749449075209,0.12769330674719523,9.854537814620388,9.75225928601307
s1416,rater_1,"okay, I want you to nudge it to the front right if possible.",forward right,moderately,neutral,10.0,0.07205824355046729,0.06315495675309371,9.419703128540402,11.57194150545261
s1416,rater_2,"okay, I want you to nudge it to the front right if possible.",forward right,moderately,neutral,10.0,0.06051850973947545,0.057605837135498134,11.077826423395404,10.811852275020247
s1416,rater_3,"okay, I want you to nudge it to the front right if possible.",forward right,moderately,neutral,10.0,0.0872065367383517,0.09866980944257948,8.740230639518643,10.048265921484656
s1417,rater_1,"so, please bring it diagonally back-left a medium amount quickly relative to where it is now thanks.",back left,moderately,harsh,10.0,-0.06342672047116577,-0.0826467968142801,9.190469845860934,11.73329511075538
s1417,rater_2,"so, please bring it diagonally back-left a medium amount quickly relative to where it is now thanks.",back left,moderately,harsh,10.0,-0.0688360578679804,-0.06135360582246032,11.877334115896716,6.270737304077329
s1417,rater_3,"so, please bring it diagonally back-left a medium amount quickly relative to where it is now thanks.",back left,moderately,harsh,10.0,-0.0723190215633867,-0.06227209925557155,10.40827067537174,9.465137030301612
s1418,rater_1,"okay, I'd like you to pull this handle gently to the front right",forward right,no_modifier,gentle,15.0,0.10601384163302505,0.10808558414992357,10.119596213700587,10.611198368847381
s1418,rater_2,"okay, I'd like you to pull this handle gently to the front right",forward right,no_modifier,gentle,15.0,0.09660955483214963,0.10411426760326355,10.617194025349878,11.114589740586947
s1418,rater_3,"okay, I'd like you to pull this handle gently to the front right",forward right,no_modifier,gentle,15.0,0.10975976871097438,0.11553967416443081,10.118322558534624,10.181731427869046
s1419,rater_1,"alright, I want you to move the handlebar over left, just a little carefully",left,slightly,gentle,5.0,-0.03674485694685933,0.0017628252059451355,6.157530767225057,19.199006204165215
s1419,rater_2,"alright, I want you to move the handlebar over left, just a little carefully",left,slightly,gentle,5.0,-0.054207048624673834,0.009121383850418347,6.809457957226036,11.83767011894593
s1419,rater_3,"alright, I want you to move the handlebar over left, just a little carefully",left,slightly,gentle,5.0,-0.059442962489152235,-0.002136024446567849,7.8171095322715125,13.342872416156643
s1420,rater_1,"hey, please bring the grip to the back right a normal amount thanks.",back right,no_modifier,neutral,15.0,0.11487142923941716,-0.11642956561202665,10.207044977802664,14.026569985667802
s1420,rater_2,"hey, please bring the grip to the back right a normal amount thanks.",back right,no_modifier,neutral,15.0,0.105610449393743,-0.1144207308808057,10.8545385125445,9.940660555292968
s1420,rater_3,"hey, please bring the grip to the back right a normal amount thanks.",back right,no_modifier,neutral,15.0,0.09735717722408094,-0.098406225006454,9.255797231421745,9.376720515450549
s1421,rater_1,"so, slide the bar backward, a normal amount without jerking right now thanks.",back,no_modifier,gentle,15.0,0.01586305489212734,-0.14511238568496704,10.620195038762699,11.817220225746732
s1421,rater_2,"so, slide the bar backward, a normal amount without jerking right now thanks.",back,no_modifier,gentle,15.0,-0.005588215558674916,-0.14809941770513435,13.82881084917184,10.498402270356163
s1421,rater_3,"so, slide the bar backward, a normal amount without jerking right now thanks.",back,no_modifier,gentle,15.0,-0.004666845696266549,-0.12860089244566786,7.350050254950902,12.377949810667927
s1422,rater_1,"alright, I'd like you to push the grip somewhat diagonally back-right softly",back right,moderately,gentle,10.0,0.08151538925802117,-0.08136084688349948,7.985165849064923,12.528945054035283
s1422,rater_2,"alright, I'd like you to push the grip somewhat diagonally back-right softly",back right,moderately,gentle,10.0,0.0738276182394382,-0.06867226069410322,10.445520685888802,10.939776464968114
s1422,rater_3,"alright, I'd like you to push the grip somewhat diagonally back-right softly",back right,moderately,gentle,10.0,0.07822957129632716,-0.05353520877151356,8.054690372960831,13.62051431908763
s1423,rater_1,"hey, I want you to move it diagonally back-left, some when you can.",back left,moderately,neutral,10.0,-0.07007060637936781,-0.0700784086363324,6.465970078368044,11.443104268522067
s1423,rater_2,"hey, I want you to move it diagonally back-left, some when you can.",back left,moderately,neutral,10.0,-0.08863606324242145,-0.0762631140690255,8.161515485388513,9.425502289941003
s1423,rater_3,"hey, I want you to move it diagonally back-left, some when you can.",back left,moderately,neutral,10.0,-0.06888553240101332,-0.05734363497975588,9.380245455642672,11.295583402563306
s1424,rater_1,"alright, bring the handle toward the left now if possible.",left,no_modifier,neutral,15.0,-0.14407747890013578,-0.00135172020928269,11.283705606624322,10.095995257060435
s1424,rater_2,"alright, bring the handle toward the left now if possible.",left,no_modifier,neutral,15.0,-0.16314880647692934,0.006635149846084581,11.620374635916363,7.663350777218042
s1424,rater_3,"alright, bring the handle toward the left now if possible.",left,no_modifier,neutral,15.0,-0.1400991641498055,0.013929128001039267,10.788337792537442,10.467301117027494
s1425,rater_1,"so, I'd like you to nudge the bar slowly to the left if possible.",left,moderately,gentle,10.0,-0.10013652157118987,-0.005109042978189356,9.676995633575293,12.65461978181944
s1425,rater_2,"so, I'd like you to nudge the bar slowly to the left if possible.",left,moderately,gentle,10.0,-0.09533700226037192,-0.008991596595688675,9.462651694172896,11.405204311802276
s1425,rater_3,"so, I'd like you to nudge the bar slowly to the left if possible.",left,moderately,gentle,10.0,-0.0954150705524599,0.015809373494601858,8.409780096595622,13.060522034364983
s1426,rater_1,"hey, pull it somewhat diagonally back-right softly from the current spot.",back right,moderately,gentle,10.0,0.0726926932512766,-0.0730160761263625,7.134173369282908,11.932658849497422
s1426,rater_2,"hey, pull it somewhat diagonally back-right softly from the current spot.",back right,moderately,gentle,10.0,0.06068277647149776,-0.04925327839007629,9.72536079963349,11.08525992490285
s1426,rater_3,"hey, pull it somewhat diagonally back-right softly from the current spot.",back right,moderately,gentle,10.0,0.068780639319774,-0.06179157798677627,9.198819158511618,11.097670987895354
s1427,rater_1,"alright, could you slide this handle moderately backward without jerking please.",back,moderately,gentle,10.0,-0.004173813788806181,-0.10497196779033353,8.212697521417576,17.39108630318508
s1427,rater_2,"alright, could you slide this handle moderately backward without jerking please.",back,moderately,gentle,10.0,-0.0029797123030391045,-0.08454703131959228,10.237259158379056,12.13015963501633
s1427,rater_3,"alright, could you slide this handle moderately backward without jerking please.",back,moderately,gentle,10.0,0.010530432996994875,-0.09361100158708256,9.579073484903773,11.702285738916855
s1428,rater_1,"hey, I want you to adjust the handlebar much more ahead aggressively from the current spot for me.",forward,a_lot,harsh,20.0,0.00562621619722138,0.20028281195798342,12.415916733489631,13.831137588689183
s1428,rater_2,"hey, I want you to adjust the handlebar much more ahead aggressively from the current spot for me.",forward,a_lot,harsh,20.0,0.0037896837544637908,0.21408490662593194,19.742303659443625,10.346597349052795
s1428,rater_3,"hey, I want you to adjust the handlebar much more ahead aggressively from the current spot for me.",forward,a_lot,harsh,20.0,-0.0021323640841367625,0.21218283101238303,13.845084631777413,8.647380487523902
s1429,rater_1,"okay, could you pull the handlebar decisively to the left a bit from the current spot thanks.",left,slightly,harsh,5.0,-0.04175294897213008,0.001195891376271086,9.035830963790257,13.803783015364997
s1429,rater_2,"okay, could you pull the handlebar decisively to the left a bit from the current spot thanks.",left,slightly,harsh,5.0,-0.06529782785379944,0.006966014214188794,8.150409274318708,7.877310669970706
s1429,rater_3,"okay, could you pull the handlebar decisively to the left a bit from the current spot thanks.",left,slightly,harsh,5.0,-0.051783012005293665,0.002650105512325237,8.62197345976699,10.074874179681318
s1430,rater_1,"okay, can you nudge the bar smoothly to the back left slightly from here please.",back left,slightly,gentle,5.0,-0.03530210100839255,-0.05072081185100868,5.049373620838535,15.562296069533597
s1430,rater_2,"okay, can you nudge the bar smoothly to the back left slightly from here please.",back left,slightly,gentle,5.0,-0.04152127777582807,-0.021976113318131017,7.5981827291503325,10.679085697264071
s1430,rater_3,"okay, can you nudge the bar smoothly to the back left slightly from here please.",back left,slightly,gentle,5.0,-0.02949273453198304,-0.015331499592133207,6.864100235255233,13.374898943386329
s1431,rater_1,"okay, could you shift this handle right a bit carefully from its current position right now please.",right,slightly,gentle,5.0,0.057134028563216754,0.0042665071705236,6.0975668521622985,12.352556723018768
s1431,rater_2,"okay, could you shift this handle right a bit carefully from its current position right now please.",right,slightly,gentle,5.0,0.04338010983133247,0.0015986448133159146,7.851460060725772,9.32814641865673
s1431,rater_3,"okay, could you shift this handle right a bit carefully from its current position right now please.",right,slightly,gentle,5.0,0.05480605427515359,0.013776838713358022,6.53893454400708,11.589707124487498
s1432,rater_1,"so, can you adjust the grip to the left a normal amount from here thanks.",left,no_modifier,neutral,15.0,-0.14276202208966626,-0.017368943498283,9.266348007259767,10.821398392121127
s1432,rater_2,"so, can you adjust the grip to the left a normal amount from here thanks.",left,no_modifier,neutral,15.0,-0.14543004110960367,0.008969747645779465,11.673739020134773,8.235749979465602
s1432,rater_3,"so, can you adjust the grip to the left a normal amount from here thanks.",left,no_modifier,neutral,15.0,-0.1483220946670205,0.004385365930209309,11.594216111675948,12.890464700129998
s1433,rater_1,"okay, I want you to push it decisively diagonally forward-left for me.",forward left,a_lot,harsh,20.0,-0.1386608512647687,0.1449363455640795,17.27335886272317,14.379396645678902
s1433,rater_2,"okay, I want you to push it decisively diagonally forward-left for me.",forward left,a_lot,harsh,20.0,-0.1381665984462878,0.1503320917312505,17.481313743259857,7.052173026869869
s1433,rater_3,"okay, I want you to push it decisively diagonally forward-left for me.",forward left,a_lot,harsh,20.0,-0.1413321823256704,0.15512003763149732,12.011094436500885,10.329747002895544
s1434,rater_1,"alright, I want you to pull the handle to the left a little from its current position as soon as possible for me.",left,slightly,neutral,5.0,-0.043031819154134746,-0.00918735362131638,6.320378477956704,12.337805196946316
s1434,rater_2,"alright, I want you to pull the handle to the left a little from its current position as soon as possible for me.",left,slightly,neutral,5.0,-0.05057648629496181,0.004065222454439213,8.129298728847887,7.545726656202573
s1434,rater_3,"alright, I want you to pull the handle to the left a little from its current position as soon as possible for me.",left,slightly,neutral,5.0,-0.057953224246311746,0.010002472036392296,6.380268401879902,10.604405665723164
s1435,rater_1,I want you to move this handle firmly toward me for me.,back,a_lot,harsh,20.0,0.0078968699034489,-0.20451366493969217,15.005960129128514,10.405172569125593
s1435,rater_2,I want you to move this handle firmly toward me for me.,back,a_lot,harsh,20.0,-0.0035966440906132525,-0.19590093294431868,17.350596788595205,9.182587327237266
s1435,rater_3,I want you to move this handle firmly toward me for me.,back,a_lot,harsh,20.0,0.012376943401909512,-0.18790636724064458,18.348485811655014,10.368799401545374
s1436,rater_1,"okay, please bring the handlebar diagonally forward-left, moderately as soon as possible please.",forward left,moderately,neutral,10.0,-0.07180149202022894,0.06789601613160486,7.774082843954471,12.5926069099563
s1436,rater_2,"okay, please bring the handlebar diagonally forward-left, moderately as soon as possible please.",forward left,moderately,neutral,10.0,-0.08627741859908594,0.07975688812448267,10.059064712550661,9.265121480970247
s1436,rater_3,"okay, please bring the handlebar diagonally forward-left, moderately as soon as possible please.",forward left,moderately,neutral,10.0,-0.07127979974478506,0.07595224058383737,8.425119370053087,10.792802199665712
s1437,rater_1,"please move the bar backward, somewhat softly as soon as possible",back,moderately,gentle,10.0,-0.00813389755467047,-0.11211225083654595,7.039479122067582,17.704400674319114
s1437,rater_2,"please move the bar backward, somewhat softly as soon as possible",back,moderately,gentle,10.0,-0.0010644839752330393,-0.10141582484823276,10.46466420661118,9.285086371525512
s1437,rater_3,"please move the bar backward, somewhat softly as soon as possible",back,moderately,gentle,10.0,-0.005921633770898984,-0.09247219382358336,9.024434430167787,13.02424550908538
s1438,rater_1,"so, please shift the grip quickly forward.",forward,a_lot,harsh,20.0,0.0005550526742184702,0.1962826000023542,13.721377231886965,8.60060777454195
s1438,rater_2,"so, please shift the grip quickly forward.",forward,a_lot,harsh,20.0,-0.011697832181437193,0.22155984950576382,20.630867770314307,10.765466811732686
s1438,rater_3,"so, please shift the grip quickly forward.",forward,a_lot,harsh,20.0,0.006661142510152676,0.21627366236817727,16.566256125539795,12.221304800419103
s1439,rater_1,"so, could you slide the handle aggressively diagonally forward-right.",forward right,moderately,harsh,10.0,0.07444634900413533,0.0651551738021185,10.678389879709991,14.229697809613697
s1439,rater_2,"so, could you slide the handle aggressively diagonally forward-right.",forward right,moderately,harsh,10.0,0.06743209798515255,0.07729598241467672,11.45224092655333,8.46099421523266
s1439,rater_3,"so, could you slide the handle aggressively diagonally forward-right.",forward right,moderately,harsh,10.0,0.0708801560058682,0.07477303355060463,10.838461814319324,12.10460532607204
s1440,rater_1,"alright, I'd like you to move the bar carefully diagonally forward-left for me.",forward left,moderately,gentle,10.0,-0.056335545222361595,0.05791137846029196,8.463121480194834,15.982747632186335
s1440,rater_2,"alright, I'd like you to move the bar carefully diagonally forward-left for me.",forward left,moderately,gentle,10.0,-0.06486267228029118,0.09306965756004533,7.652681047195372,8.32183162577973
s1440,rater_3,"alright, I'd like you to move the bar carefully diagonally forward-left for me.",forward left,moderately,gentle,10.0,-0.062470432674714145,0.07261751495926853,9.873141002326456,11.221343970443199
s1441,rater_1,could you push the bar with force left,left,a_lot,harsh,20.0,-0.19121048252057815,0.00047148782862660335,15.70618908408654,10.974808799322098
s1441,rater_2,could you push the bar with force left,left,a_lot,harsh,20.0,-0.21398260962906457,0.004826256972832662,17.426855720522372,8.188384940494785
s1441,rater_3,could you push the bar with force left,left,a_lot,harsh,20.0,-0.2021455827329985,0.020128971042952748,15.952601301895351,10.757095485119768
s1442,rater_1,"okay, I want you to slide the handle decisively back and right.",back right,slightly,harsh,5.0,0.03734051111214296,-0.04687290774693504,7.656548740137129,9.846301653854079
s1442,rater_2,"okay, I want you to slide the handle decisively back and right.",back right,slightly,harsh,5.0,0.03668039023943864,-0.02857919276443696,9.761669586816751,7.551847046153566
s1442,rater_3,"okay, I want you to slide the handle decisively back and right.",back right,slightly,harsh,5.0,0.0370198362925189,-0.026572320240450528,7.590728470051002,9.312267722133782
s1443,rater_1,"alright, please nudge the grip to the left slowly from the current spot as soon as possible for me.",left,no_modifier,gentle,15.0,-0.1402859522902919,-0.012511824693303593,10.64770554859512,12.146177044234111
s1443,rater_2,"alright, please nudge the grip to the left slowly from the current spot as soon as possible for me.",left,no_modifier,gentle,15.0,-0.15820440573286546,0.007637827342533268,10.780832192750452,9.416079177970927
s1443,rater_3,"alright, please nudge the grip to the left slowly from the current spot as soon as possible for me.",left,no_modifier,gentle,15.0,-0.15552365728876608,0.006895547105356945,8.630611363578577,13.479772513756012
s1444,rater_1,"hey, I want you to shift the handle a normal amount left strongly from the current spot please.",left,no_modifier,harsh,15.0,-0.1456003300231686,-0.00043454736635543056,10.323569993266677,11.922993586768571
s1444,rater_2,"hey, I want you to shift the handle a normal amount left strongly from the current spot please.",left,no_modifier,harsh,15.0,-0.1577608874645844,0.012139067924872198,14.734822519425698,9.783680678280332
s1444,rater_3,"hey, I want you to shift the handle a normal amount left strongly from the current spot please.",left,no_modifier,harsh,15.0,-0.1301896143545824,0.020264576127004264,8.625843997598121,8.85043897152086
s1445,rater_1,"so, please shift the handle slowly toward the right just a little relative to where it is now.",right,slightly,gentle,5.0,0.049513558843514494,-0.002164610487140729,5.925930992329413,14.258777535247566
s1445,rater_2,"so, please shift the handle slowly toward the right just a little relative to where it is now.",right,slightly,gentle,5.0,0.03907305085506935,0.002531568265727596,8.377231212521973,8.54058110867312
